Device Type	Instrument Type	Wattage	Purpose	Position	Unit Number	Color	Dimmer	Channel	Address	Universe	U Address	Circuit Number	Circuit Name	System	User Field 1	User Field 2	User Field 3	User Field 4	User Field 5	User Field 6	Num Channels	Frame Size	Field Angle	Field Angle 2	Beam Angle	Beam Angle 2	Weight	Gobo 1	Gobo 1 Rotation	Gobo 2	Gobo 2 Rotation	Gobo Shift	Mark	Draw Beam	Draw Beam as 3D Solid	Use Vertical Beam	Show Beam at	Falloff Distance	Lamp Rotation Angle	Top Shutter Depth	Top Shutter Angle	Left Shutter Depth	Left Shutter Angle	Right Shutter Depth	Right Shutter Angle	Bottom Shutter Depth	Bottom Shutter Angle	Symbol Name	Use Legend	Flip Front && Back Legend Text	Flip Left && Right Legend Text	Focus	Set 3D Orientation	X Rotation	Y Rotation	X Location	Y Location	Z Location	FixtureID	__UID	Accessories
Light	362	8 Fresnel	2	BACK C	XP1	3	-	297	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	6'7.052	54'.555	0	-	1579.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	363	8 Fresnel	2	BACK W	XP1	2	-	332	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	16'8.254	54'.555	0	-	1580.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	364	8 Fresnel	2	BACK C	XP1	1	-	334	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	18'7.719	54'.555	0	-	1581.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	365	8 Fresnel	2	BACK W	XP1	8	-	153	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	-19'8.084	54'.555	0	-	1574.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	366	8 Fresnel	2	BACK C	XP1	7	-	154	0	0	-	-	0	-	A	-	-	-	-	-	-	1	7.5	64°	17°	15°	12°	19.5lbs	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	8 Fresnel	FOH	False	False	-	False	0	0	-17'6.281	54'.555	0	-	1575.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	367	Source 4 19º	575	-	E1	4	-	127	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-23'4.902	6'5.143	0	-	2260.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Static Accessory	65	Iris	0	-	E1	4	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-22'9.749	6'5.079	216'0	-	2261.1.1.0.0	367	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	368	Source 4 19º	575	-	D1	4	-	133	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	-24'1.741	15'11.469	0	-	2262.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Static Accessory	66	Iris	0	-	D1	4	-	0	0	0	-	-	0	-	-	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	-23'3.297	15'11.469	216'0	-	2263.1.1.0.0	368	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	369	Source 4 26º	575	HIGH SIDES SR	CATWALK RIGHT	8	-	25	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'10.999	38'3.553	216'0	-	1550.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	370	Source 4 26º	575	HIGH SIDES SR	CATWALK RIGHT	4	-	22	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'10.999	27'11.729	216'0	-	1551.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	371	Source 4 26º	575	HIGH SIDE SR	CATWALK RIGHT	6	-	26	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'11.791	34'4.227	216'0	-	1648.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	372	Source 4 36º	575	HIGH SIDES SR	CATWALK RIGHT	1	-	23	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	-30'10.999	22'7.014	216'0	-	1665.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	373	Source 4 26º	575	HIGH SIDES SR	CATWALK RIGHT	2	-	18	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'10.999	23'10.021	216'0	-	1667.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	374	Source 4 26º	575	HIGH SIDES SR	CATWALK RIGHT	12	-	31	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'10.999	48'6.458	216'0	-	1549.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	375	Source 4 36º	575	HIGH SIDE SR	CATWALK RIGHT	9	-	35	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	-30'11.378	43'3.835	216'0	-	1644.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	376	Source 4 26º	575	HIGH SIDE SR	CATWALK RIGHT	10	-	32	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'11.378	44'5.966	216'0	-	1647.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	377	Source 4 36º	575	-	C1	5	-	139	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	-24'10.684	28'10.667	0	-	1525.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	378	Source 4 10deg	575	SIGNATURE GOBO	CATWALK LW	-	-	6	0	0	-	-	0	-	A	-	-	-	-	-	-	1	12.0	10°	17°	7°	12°	15lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 10°	FOH	False	False	-	False	0	0	-25'2.903	-9'7.501	0	-	1739.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	379	Source 4 36º	575	-	A5	1	-	300	0	0	-	-	0	-	E	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	18'1.981	50'4.543	0	-	1569.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	380	Source 4 19º	575	-	B5	5	-	319	0	0	-	-	0	-	A	-	IRIS	-	-	-	-	1	6.25	17°	17°	12°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 19°	FOH	False	False	-	False	0	0	22'4.669	36'2.534	0	-	2266.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Static Accessory	67	Iris	0	-	B5	5	-	0	0	0	-	-	0	-	A	-	-	-	-	-	-	0	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Iris	-	False	False	-	False	0	0	21'5.985	36'2.534	216'0	-	2264.1.1.0.0	380	2016-02-02 19:45:16 UTC	2016-02-02 19:45:16 UTC	""
Light	381	Source 4 36º	575	HIGH SIDE SR	CATWALK RIGHT	13	-	41	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	-	False	0	0	-30'10.809	53'.6	216'0	-	1645.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	382	Source 4 26º	575	HIGH SIDE SR	CATWALK RIGHT	14	-	38	0	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	-	False	0	0	-30'10.809	54'3.231	216'0	-	1646.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	383	Chauvet Tri PAR38 B	35	Low Sides	Floor	1	-	0	301	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	39'11.894	0	-	2182.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	384	Chauvet Tri PAR38 B	35	Low Sides	Floor	2	-	0	302	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	36'10.005	0	-	2183.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	385	Chauvet Tri PAR38 B	35	Low Sides	Floor	3	-	0	303	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	33'8.117	0	-	2184.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	386	Chauvet Tri PAR38 B	35	Low Sides	Floor	4	-	0	304	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	30'6.228	0	-	2185.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	387	Chauvet Tri PAR38 B	35	Low Sides	Floor	5	-	0	305	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	27'4.339	0	-	2186.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	388	Chauvet Tri PAR38 B	35	Low Sides	Floor	6	-	0	306	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	24'2.45	0	-	2187.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	389	Chauvet Tri PAR38 B	35	Low Sides	Floor	7	-	0	307	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	21'.561	0	-	2188.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	390	Chauvet Tri PAR38 B	35	Low Sides	Floor	8	-	0	308	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	17'10.672	0	-	2189.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	391	Chauvet Tri PAR38 B	35	Low Sides	Floor	9	-	0	309	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	14'8.783	0	-	2190.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	392	Chauvet Tri PAR38 B	35	Low Sides	Floor	10	-	0	310	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	-10'1.515	11'6.894	0	-	2191.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	393	Chauvet Tri PAR38 B	35	Low Sides	Floor	11	-	0	311	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	40'.054	0	-	2192.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	394	Chauvet Tri PAR38 B	35	Low Sides	Floor	12	-	0	312	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	36'10.165	0	-	2193.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	395	Chauvet Tri PAR38 B	35	Low Sides	Floor	13	-	0	313	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	33'8.276	0	-	2194.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	396	Chauvet Tri PAR38 B	35	Low Sides	Floor	14	-	0	314	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	30'6.387	0	-	2195.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	397	Chauvet Tri PAR38 B	35	Low Sides	Floor	15	-	0	315	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	27'4.499	0	-	2196.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	398	Chauvet Tri PAR38 B	35	Low Sides	Floor	16	-	0	316	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	24'2.61	0	-	2197.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	399	Chauvet Tri PAR38 B	35	Low Sides	Floor	17	-	0	317	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	21'.721	0	-	2198.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	400	Chauvet Tri PAR38 B	35	Low Sides	Floor	18	-	0	318	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	17'10.832	0	-	2199.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	401	Chauvet Tri PAR38 B	35	Low Sides	Floor	19	-	0	319	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	14'8.943	0	-	2200.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	402	Chauvet Tri PAR38 B	35	Low Sides	Floor	20	-	0	320	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Par 38 Body	FOH	False	False	-	False	0	0	10'2.865	11'7.054	0	-	2201.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	403	COLORdash 7	73	Overhead Splats	Floor	-	-	0	322	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR LED	FOH	False	False	-	False	0	0	10'5.09	16'3.593	0	-	2202.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	404	COLORdash 7	73	Overhead Splats	Floor	-	-	0	323	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR LED	FOH	False	False	-	False	0	0	-10'1.515	13'.884	0	-	2203.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	405	COLORdash 7	73	Overhead Splats	Floor	-	-	0	321	0	-	-	0	-	A	-	-	-	-	-	-	1	0.0	0°	17°	0°	12°	-	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	PAR LED	FOH	False	False	-	False	0	0	-10'3.522	38'4.936	0	-	2204.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	406	Source 4 36º	575	walkway	EI	1	L200+R119	162	424	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	W7	False	0	0	-19'7.289	2'5.107	0	-	1508.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	407	Source 4 36º	575	Audience Lav	E2	1	L180	198	413	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au5	False	0	0	-9'2.331	2'2.534	0	-	1509.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	408	Source 4 36º	575	Audience Cyan	E3	1	L172	234	412	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au4	False	0	0	7.675	2'2.534	0	-	1510.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	409	Source 4 36º	575	Audience Amber	E4	3	L652	232	411	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au4	False	0	0	7'10.761	2'2.534	0	-	1511.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	410	Source 4 36º	575	Audience Lav	E5	2	L180	265	410	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au4	False	0	0	18'.261	2'2.535	0	-	1512.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	411	Source 4 36º	575	Audience Lav	A1	7	L180	187	416	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au6	False	0	0	-19'3.083	50'5.561	0	-	1513.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	412	Source 4 36º	575	Audience Amber	A2	6	L652	224	402	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au1	False	0	0	-10'1.636	50'7.687	0	-	1514.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	413	Source 4 36º	575	Audience Cyan	A3	4	L172	227	403	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au1	False	0	0	-2'7.224	50'8.293	0	-	1515.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	414	Source 4 26º	575	Tensegrity Back	A4	3	L202	295	201	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	25°	17°	17°	12°	14lb	-	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4  26°	FOH	False	False	Tens	False	0	0	12'10.168	51'7.611	0	-	1516.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	415	Source 4 36º	575	Hex Break up	A5	3	-	333	211	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Hex	False	0	0	22'11.275	50'5.584	15'0	-	1518.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	416	Source 4 36º	575	Audience Cyan	B5	4	L172	330	409	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au3	False	0	0	16'9.161	28'6	0	-	1519.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
Light	417	Source 4 36º	575	Audience Lav	C5	5	L180	323	407	0	-	-	0	-	A	-	-	-	-	-	-	1	6.25	34°	17°	23°	12°	14lb	222	0°	-	0°	0	-	False	False	False	Focus Point	5'0	0°	0	0°	0	0°	0	0°	0	0°	Etc Source 4 36°	FOH	False	False	Au3	False	0	0	21'10.174	27'5.985	0	-	1520.1.1.0.0	4	2016-02-02 19:45:14 UTC	2016-02-02 19:45:14 UTC	""
